"site","year","specie","count","prop"
"Gvalley",1999,"Anopheles.walkeri",22,0.00406729524865964
"Gvalley",1999,"Coquilletidia.perturbans",31,0.00573118875947495
"Gvalley",1999,"Culex.erraticus",0,0
"Gvalley",1999,"Culex.pipiens.group",241,0.0445553706784988
"Gvalley",1999,"Culex.salinarius",0,0
"Gvalley",1999,"Culex.tarsalis",66,0.0122018857459789
"Gvalley",1999,"Culex.territans",1,0.000184877056757256
"Gvalley",1999,"Culiseta.impatiens",0,0
"Gvalley",1999,"Culiseta.inornata",33,0.00610094287298946
"Gvalley",1999,"Culiseta.minnesotae",0,0
"Gvalley",1999,"Orthopodomyia.alba",0,0
"Gvalley",1999,"Orthopodomyia.signifera",0,0
"Gvalley",1999,"Psorophora.ciliata",11,0.00203364762432982
"Gvalley",1999,"Psorophora.columbiae",0,0
"Gvalley",1999,"Psorophora.cyanescens",0,0
"Gvalley",1999,"Psorophora.ferox",0,0
"Gvalley",1999,"Psorophora.horrida",0,0
"Gvalley",1999,"Psorophora.signipennis",0,0
"Gvalley",1999,"Uranotaenia.sapphirina",16,0.0029580329081161
"Gvalley",2000,"Aedes.albopictus",0,0
"Gvalley",2000,"Aedes.atropalpus",0,0
"Gvalley",2000,"Aedes.canadensis",4,0.00138264777048047
"Gvalley",2000,"Aedes.dorsalis",223,0.0770826132042862
"Gvalley",2000,"Aedes.hendersoni",0,0
"Gvalley",2000,"Aedes.japonicus",0,0
"Gvalley",2000,"Aedes.nigromaculis",7,0.00241963359834082
"Gvalley",2000,"Aedes.sollicitans",58,0.0200483926719668
"Gvalley",2000,"Aedes.stimulans",0,0
"Gvalley",2000,"Aedes.sticticus",0,0
"Gvalley",2000,"Aedes.triseriatus",2,0.000691323885240235
"Gvalley",2000,"Aedes.trivittatus",68,0.023505012098168
"Gvalley",2000,"Aedes.vexans",2285,0.789837538886969
"Gvalley",2000,"Aedes.vexans.nipponii",0,0
"Gvalley",2000,"Anopheles.barberi",0,0
"Gvalley",2000,"Anopheles.punctipennis",19,0.00656757690978223
"Gvalley",2000,"Anopheles.quadrimaculatus",0,0
"Gvalley",2000,"Anopheles.walkeri",0,0
"Gvalley",2000,"Coquilletidia.perturbans",0,0
"Gvalley",2000,"Culex.erraticus",0,0
"Gvalley",2000,"Culex.pipiens.group",114,0.0394054614586934
"Gvalley",2000,"Culex.salinarius",0,0
"Gvalley",2000,"Culex.tarsalis",78,0.0269616315243692
"Gvalley",2000,"Culex.territans",7,0.00241963359834082
"Gvalley",2000,"Culiseta.impatiens",0,0
"Gvalley",2000,"Culiseta.inornata",11,0.00380228136882129
"Gvalley",2000,"Culiseta.minnesotae",0,0
"Gvalley",2000,"Orthopodomyia.alba",0,0
"Gvalley",2000,"Orthopodomyia.signifera",0,0
"Gvalley",2000,"Psorophora.ciliata",8,0.00276529554096094
"Gvalley",2000,"Psorophora.columbiae",0,0
"Gvalley",2000,"Psorophora.cyanescens",0,0
"Gvalley",2000,"Psorophora.ferox",0,0
"Gvalley",2000,"Psorophora.horrida",1,0.000345661942620118
"Gvalley",2000,"Psorophora.signipennis",2,0.000691323885240235
"Gvalley",2000,"Uranotaenia.sapphirina",6,0.00207397165572071
"Gvalley",2001,"Aedes.albopictus",0,0
"Gvalley",2001,"Aedes.atropalpus",0,0
"Gvalley",2001,"Aedes.canadensis",0,0
"Gvalley",2001,"Aedes.dorsalis",0,0
"Gvalley",2001,"Aedes.hendersoni",0,0
"Gvalley",2001,"Aedes.japonicus",0,0
"Gvalley",2001,"Aedes.nigromaculis",1,0.000713775874375446
"Gvalley",2001,"Aedes.sollicitans",6,0.00428265524625268
"Gvalley",2001,"Aedes.stimulans",0,0
"Gvalley",2001,"Aedes.sticticus",0,0
"Gvalley",2001,"Aedes.triseriatus",17,0.0121341898643826
"Gvalley",2001,"Aedes.trivittatus",37,0.0264097073518915
"Gvalley",2001,"Aedes.vexans",809,0.577444682369736
"Gvalley",2001,"Aedes.vexans.nipponii",0,0
"Gvalley",2001,"Anopheles.barberi",0,0
"Gvalley",2001,"Anopheles.punctipennis",29,0.0206995003568879
"Gvalley",2001,"Anopheles.quadrimaculatus",12,0.00856531049250535
"Gvalley",2001,"Anopheles.walkeri",2,0.00142755174875089
"Gvalley",2001,"Coquilletidia.perturbans",10,0.00713775874375446
"Gvalley",2001,"Culex.erraticus",0,0
"Gvalley",2001,"Culex.pipiens.group",139,0.099214846538187
"Gvalley",2001,"Culex.salinarius",0,0
"Gvalley",2001,"Culex.tarsalis",142,0.101356174161313
"Gvalley",2001,"Culex.territans",0,0
"Gvalley",2001,"Culiseta.impatiens",0,0
"Gvalley",2001,"Culiseta.inornata",191,0.13633119200571
"Gvalley",2001,"Culiseta.minnesotae",0,0
"Gvalley",2001,"Orthopodomyia.alba",0,0
"Gvalley",2001,"Orthopodomyia.signifera",0,0
"Gvalley",2001,"Psorophora.ciliata",0,0
"Gvalley",2001,"Psorophora.columbiae",0,0
"Gvalley",2001,"Psorophora.cyanescens",0,0
"Gvalley",2001,"Psorophora.ferox",0,0
"Gvalley",2001,"Psorophora.horrida",2,0.00142755174875089
"Gvalley",2001,"Psorophora.signipennis",0,0
"Gvalley",2001,"Uranotaenia.sapphirina",4,0.00285510349750178
"Gvalley",2002,"Aedes.albopictus",0,0
"Gvalley",2002,"Aedes.atropalpus",0,0
"Gvalley",2002,"Aedes.canadensis",0,0
"Gvalley",2002,"Aedes.dorsalis",0,0
"Gvalley",2002,"Aedes.hendersoni",0,0
"Gvalley",2002,"Aedes.japonicus",0,0
"Gvalley",2002,"Aedes.nigromaculis",9,0.0153061224489796
"Gvalley",2002,"Aedes.sollicitans",0,0
"Gvalley",2002,"Aedes.stimulans",0,0
"Gvalley",2002,"Aedes.sticticus",0,0
"Gvalley",2002,"Aedes.triseriatus",3,0.00510204081632653
"Gvalley",2002,"Aedes.trivittatus",1,0.00170068027210884
"Gvalley",2002,"Aedes.vexans",470,0.799319727891156
"Gvalley",2002,"Aedes.vexans.nipponii",0,0
"Gvalley",2002,"Anopheles.barberi",0,0
"Gvalley",2002,"Anopheles.punctipennis",2,0.00340136054421769
"Gvalley",2002,"Anopheles.quadrimaculatus",0,0
"Gvalley",2002,"Anopheles.walkeri",5,0.00850340136054422
"Gvalley",2002,"Coquilletidia.perturbans",1,0.00170068027210884
"Gvalley",2002,"Culex.erraticus",0,0
"Gvalley",2002,"Culex.pipiens.group",69,0.11734693877551
"Gvalley",2002,"Culex.salinarius",0,0
"Gvalley",2002,"Culex.tarsalis",19,0.032312925170068
"Gvalley",2002,"Culex.territans",0,0
"Gvalley",2002,"Culiseta.impatiens",0,0
"Gvalley",2002,"Culiseta.inornata",9,0.0153061224489796
"Gvalley",2002,"Culiseta.minnesotae",0,0
"Gvalley",2002,"Orthopodomyia.alba",0,0
"Gvalley",2002,"Orthopodomyia.signifera",0,0
"Gvalley",2002,"Psorophora.ciliata",0,0
"Gvalley",2002,"Psorophora.columbiae",0,0
"Gvalley",2002,"Psorophora.cyanescens",0,0
"Gvalley",2002,"Psorophora.ferox",0,0
"Gvalley",2002,"Psorophora.horrida",0,0
"Gvalley",2002,"Psorophora.signipennis",0,0
"Gvalley",2002,"Uranotaenia.sapphirina",0,0
"Gvalley",2003,"Aedes.albopictus",0,0
"Gvalley",2003,"Aedes.atropalpus",0,0
"Gvalley",2003,"Aedes.canadensis",1,0.000202265372168285
"Gvalley",2003,"Aedes.dorsalis",0,0
"Gvalley",2003,"Aedes.hendersoni",0,0
"Gvalley",2003,"Aedes.japonicus",0,0
"Gvalley",2003,"Aedes.nigromaculis",9,0.00182038834951456
"Gvalley",2003,"Aedes.sollicitans",2,0.00040453074433657
"Gvalley",2003,"Aedes.stimulans",0,0
"Gvalley",2003,"Aedes.sticticus",0,0
"Gvalley",2003,"Aedes.triseriatus",0,0
"Gvalley",2003,"Aedes.trivittatus",13,0.0026294498381877
"Gvalley",2003,"Aedes.vexans",4241,0.857807443365696
"Gvalley",2003,"Aedes.vexans.nipponii",0,0
"Gvalley",2003,"Anopheles.barberi",0,0
"Gvalley",2003,"Anopheles.punctipennis",11,0.00222491909385113
"Gvalley",2003,"Anopheles.quadrimaculatus",1,0.000202265372168285
"Gvalley",2003,"Anopheles.walkeri",0,0
"Gvalley",2003,"Coquilletidia.perturbans",0,0
"Gvalley",2003,"Culex.erraticus",0,0
"Gvalley",2003,"Culex.pipiens.group",265,0.0536003236245955
"Gvalley",2003,"Culex.salinarius",0,0
"Gvalley",2003,"Culex.tarsalis",240,0.0485436893203883
"Gvalley",2003,"Culex.territans",0,0
"Gvalley",2003,"Culiseta.impatiens",0,0
"Gvalley",2003,"Culiseta.inornata",133,0.0269012944983819
"Gvalley",2003,"Culiseta.minnesotae",0,0
"Gvalley",2003,"Orthopodomyia.alba",0,0
"Gvalley",2003,"Orthopodomyia.signifera",0,0
"Gvalley",2003,"Psorophora.ciliata",7,0.00141585760517799
"Gvalley",2003,"Psorophora.columbiae",0,0
"Gvalley",2003,"Psorophora.cyanescens",0,0
"Gvalley",2003,"Psorophora.ferox",0,0
"Gvalley",2003,"Psorophora.horrida",0,0
"Gvalley",2003,"Psorophora.signipennis",0,0
"Gvalley",2003,"Uranotaenia.sapphirina",21,0.00424757281553398
"Gvalley",2004,"Aedes.albopictus",0,0
"Gvalley",2004,"Aedes.atropalpus",1,0.000111706881143878
"Gvalley",2004,"Aedes.canadensis",0,0
"Gvalley",2004,"Aedes.dorsalis",15,0.00167560321715818
"Gvalley",2004,"Aedes.hendersoni",0,0
"Gvalley",2004,"Aedes.japonicus",0,0
"Gvalley",2004,"Aedes.nigromaculis",44,0.00491510277033065
"Gvalley",2004,"Aedes.sollicitans",11,0.00122877569258266
"Gvalley",2004,"Aedes.stimulans",0,0
"Gvalley",2004,"Aedes.sticticus",0,0
"Gvalley",2004,"Aedes.triseriatus",11,0.00122877569258266
"Gvalley",2004,"Aedes.trivittatus",53,0.00592046470062556
"Gvalley",2004,"Aedes.vexans",8070,0.901474530831099
"Gvalley",2004,"Aedes.vexans.nipponii",0,0
"Gvalley",2004,"Anopheles.barberi",0,0
"Gvalley",2004,"Anopheles.punctipennis",40,0.00446827524575514
"Gvalley",2004,"Anopheles.quadrimaculatus",1,0.000111706881143878
"Gvalley",2004,"Anopheles.walkeri",0,0
"Gvalley",2004,"Coquilletidia.perturbans",7,0.000781948168007149
"Gvalley",2004,"Culex.erraticus",0,0
"Gvalley",2004,"Culex.pipiens.group",226,0.0252457551385165
"Gvalley",2004,"Culex.salinarius",0,0
"Gvalley",2004,"Culex.tarsalis",412,0.0460232350312779
"Gvalley",2004,"Culex.territans",2,0.000223413762287757
"Gvalley",2004,"Culiseta.impatiens",0,0
"Gvalley",2004,"Culiseta.inornata",46,0.00513851653261841
"Gvalley",2004,"Culiseta.minnesotae",0,0
"Gvalley",2004,"Orthopodomyia.alba",0,0
"Gvalley",2004,"Orthopodomyia.signifera",0,0
"Gvalley",2004,"Psorophora.ciliata",9,0.00100536193029491
"Gvalley",2004,"Psorophora.columbiae",0,0
"Gvalley",2004,"Psorophora.cyanescens",0,0
"Gvalley",2004,"Psorophora.ferox",0,0
"Gvalley",2004,"Psorophora.horrida",0,0
"Gvalley",2004,"Psorophora.signipennis",0,0
"Gvalley",2004,"Uranotaenia.sapphirina",4,0.000446827524575514
"Gvalley",2005,"Aedes.albopictus",0,0
"Gvalley",2005,"Aedes.atropalpus",0,0
"Gvalley",2005,"Aedes.canadensis",2,0.000679809653297077
"Gvalley",2005,"Aedes.dorsalis",25,0.00849762066621346
"Gvalley",2005,"Aedes.hendersoni",0,0
"Gvalley",2005,"Aedes.japonicus",0,0
"Gvalley",2005,"Aedes.nigromaculis",1,0.000339904826648538
"Gvalley",2005,"Aedes.sollicitans",501,0.170292318150918
"Gvalley",2005,"Aedes.stimulans",0,0
"Gvalley",2005,"Aedes.sticticus",0,0
"Gvalley",2005,"Aedes.triseriatus",3,0.00101971447994562
"Gvalley",2005,"Aedes.trivittatus",10,0.00339904826648538
"Gvalley",2005,"Aedes.vexans",1702,0.578518014955812
"Gvalley",2005,"Aedes.vexans.nipponii",0,0
"Gvalley",2005,"Anopheles.barberi",0,0
"Gvalley",2005,"Anopheles.punctipennis",26,0.008837525492862
"Gvalley",2005,"Anopheles.quadrimaculatus",0,0
"Gvalley",2005,"Anopheles.walkeri",0,0
"Gvalley",2005,"Coquilletidia.perturbans",0,0
"Gvalley",2005,"Culex.erraticus",0,0
"Gvalley",2005,"Culex.pipiens.group",210,0.0713800135961931
"Gvalley",2005,"Culex.salinarius",0,0
"Gvalley",2005,"Culex.tarsalis",281,0.0955132562882393
"Gvalley",2005,"Culex.territans",0,0
"Gvalley",2005,"Culiseta.impatiens",0,0
"Gvalley",2005,"Culiseta.inornata",176,0.0598232494901428
"Gvalley",2005,"Culiseta.minnesotae",0,0
"Gvalley",2005,"Orthopodomyia.alba",0,0
"Gvalley",2005,"Orthopodomyia.signifera",0,0
"Gvalley",2005,"Psorophora.ciliata",1,0.000339904826648538
"Gvalley",2005,"Psorophora.columbiae",0,0
"Gvalley",2005,"Psorophora.cyanescens",0,0
"Gvalley",2005,"Psorophora.ferox",0,0
"Gvalley",2005,"Psorophora.horrida",0,0
"Gvalley",2005,"Psorophora.signipennis",0,0
"Gvalley",2005,"Uranotaenia.sapphirina",4,0.00135961930659415
"Gvalley",2006,"Aedes.albopictus",0,0
"Gvalley",2006,"Aedes.atropalpus",0,0
"Gvalley",2006,"Aedes.canadensis",0,0
"Gvalley",2006,"Aedes.dorsalis",3,0.00474683544303797
"Gvalley",2006,"Aedes.hendersoni",0,0
"Gvalley",2006,"Aedes.japonicus",0,0
"Gvalley",2006,"Aedes.nigromaculis",2,0.00316455696202532
"Gvalley",2006,"Aedes.sollicitans",13,0.0205696202531646
"Gvalley",2006,"Aedes.stimulans",0,0
"Gvalley",2006,"Aedes.sticticus",0,0
"Gvalley",2006,"Aedes.triseriatus",0,0
"Gvalley",2006,"Aedes.trivittatus",1,0.00158227848101266
"Gvalley",2006,"Aedes.vexans",209,0.330696202531646
"Gvalley",2006,"Aedes.vexans.nipponii",0,0
"Gvalley",2006,"Anopheles.barberi",0,0
"Gvalley",2006,"Anopheles.punctipennis",17,0.0268987341772152
"Gvalley",2006,"Anopheles.quadrimaculatus",7,0.0110759493670886
"Gvalley",2006,"Anopheles.walkeri",0,0
"Gvalley",2006,"Coquilletidia.perturbans",11,0.0174050632911392
"Gvalley",2006,"Culex.erraticus",0,0
"Gvalley",2006,"Culex.pipiens.group",121,0.191455696202532
"Gvalley",2006,"Culex.salinarius",0,0
"Gvalley",2006,"Culex.tarsalis",205,0.324367088607595
"Gvalley",2006,"Culex.territans",0,0
"Gvalley",2006,"Culiseta.impatiens",0,0
"Gvalley",2006,"Culiseta.inornata",38,0.060126582278481
"Gvalley",2006,"Culiseta.minnesotae",0,0
"Gvalley",2006,"Orthopodomyia.alba",0,0
"Gvalley",2006,"Orthopodomyia.signifera",0,0
"Gvalley",2006,"Psorophora.ciliata",0,0
"Gvalley",2006,"Psorophora.columbiae",0,0
"Gvalley",2006,"Psorophora.cyanescens",0,0
"Gvalley",2006,"Psorophora.ferox",0,0
"Gvalley",2006,"Psorophora.horrida",0,0
"Gvalley",2006,"Psorophora.signipennis",2,0.00316455696202532
"Gvalley",2006,"Uranotaenia.sapphirina",3,0.00474683544303797
"Gvalley",2007,"Aedes.albopictus",0,0
"Gvalley",2007,"Aedes.atropalpus",0,0
"Gvalley",2007,"Aedes.canadensis",0,0
"Gvalley",2007,"Aedes.dorsalis",0,0
"Gvalley",2007,"Aedes.hendersoni",0,0
"Gvalley",2007,"Aedes.japonicus",0,0
"Gvalley",2007,"Aedes.nigromaculis",0,0
"Gvalley",2007,"Aedes.sollicitans",40,0.0348128807658834
"Gvalley",2007,"Aedes.stimulans",0,0
"Gvalley",2007,"Aedes.sticticus",0,0
"Gvalley",2007,"Aedes.triseriatus",0,0
"Gvalley",2007,"Aedes.trivittatus",3,0.00261096605744125
"Gvalley",2007,"Aedes.vexans",489,0.425587467362924
"Gvalley",2007,"Aedes.vexans.nipponii",0,0
"Gvalley",2007,"Anopheles.barberi",0,0
"Gvalley",2007,"Anopheles.punctipennis",29,0.0252393385552654
"Gvalley",2007,"Anopheles.quadrimaculatus",39,0.0339425587467363
"Gvalley",2007,"Anopheles.walkeri",0,0
"Gvalley",2007,"Coquilletidia.perturbans",1,0.000870322019147084
"Gvalley",2007,"Culex.erraticus",2,0.00174064403829417
"Gvalley",2007,"Culex.pipiens.group",278,0.241949521322889
"Gvalley",2007,"Culex.salinarius",0,0
"Gvalley",2007,"Culex.tarsalis",119,0.103568320278503
"Gvalley",2007,"Culex.territans",4,0.00348128807658834
"Gvalley",2007,"Culiseta.impatiens",0,0
"Gvalley",2007,"Culiseta.inornata",121,0.105308964316797
"Gvalley",2007,"Culiseta.minnesotae",0,0
"Gvalley",2007,"Orthopodomyia.alba",0,0
"Gvalley",2007,"Orthopodomyia.signifera",1,0.000870322019147084
"Gvalley",2007,"Psorophora.ciliata",1,0.000870322019147084
"Gvalley",2007,"Psorophora.columbiae",6,0.00522193211488251
"Gvalley",2007,"Psorophora.cyanescens",0,0
"Gvalley",2007,"Psorophora.ferox",0,0
"Gvalley",2007,"Psorophora.horrida",0,0
"Gvalley",2007,"Psorophora.signipennis",0,0
"Gvalley",2007,"Uranotaenia.sapphirina",16,0.0139251523063534
"Gvalley",2008,"Aedes.albopictus",0,0
"Gvalley",2008,"Aedes.atropalpus",2,0.000839278220730172
"Gvalley",2008,"Aedes.canadensis",0,0
"Gvalley",2008,"Aedes.dorsalis",7,0.0029374737725556
"Gvalley",2008,"Aedes.hendersoni",0,0
"Gvalley",2008,"Aedes.japonicus",0,0
"Gvalley",2008,"Aedes.nigromaculis",2,0.000839278220730172
"Gvalley",2008,"Aedes.sollicitans",519,0.21779269827948
"Gvalley",2008,"Aedes.stimulans",0,0
"Gvalley",2008,"Aedes.sticticus",0,0
"Gvalley",2008,"Aedes.triseriatus",4,0.00167855644146034
"Gvalley",2008,"Aedes.trivittatus",77,0.0323122114981116
"Gvalley",2008,"Aedes.vexans",1202,0.504406210658833
"Gvalley",2008,"Aedes.vexans.nipponii",0,0
"Gvalley",2008,"Anopheles.barberi",0,0
"Gvalley",2008,"Anopheles.punctipennis",6,0.00251783466219052
"Gvalley",2008,"Anopheles.quadrimaculatus",4,0.00167855644146034
"Gvalley",2008,"Anopheles.walkeri",1,0.000419639110365086
"Gvalley",2008,"Coquilletidia.perturbans",2,0.000839278220730172
"Gvalley",2008,"Culex.erraticus",1,0.000419639110365086
"Gvalley",2008,"Culex.pipiens.group",129,0.0541334452370961
"Gvalley",2008,"Culex.salinarius",1,0.000419639110365086
"Gvalley",2008,"Culex.tarsalis",129,0.0541334452370961
"Gvalley",2008,"Culex.territans",2,0.000839278220730172
"Gvalley",2008,"Culiseta.impatiens",1,0.000419639110365086
"Gvalley",2008,"Culiseta.inornata",284,0.119177507343684
"Gvalley",2008,"Culiseta.minnesotae",0,0
"Gvalley",2008,"Orthopodomyia.alba",0,0
"Gvalley",2008,"Orthopodomyia.signifera",1,0.000419639110365086
"Gvalley",2008,"Psorophora.ciliata",1,0.000419639110365086
"Gvalley",2008,"Psorophora.columbiae",8,0.00335711288292069
"Gvalley",2008,"Psorophora.cyanescens",0,0
"Gvalley",2008,"Psorophora.ferox",0,0
"Gvalley",2008,"Psorophora.horrida",0,0
"Gvalley",2008,"Psorophora.signipennis",0,0
"Gvalley",2008,"Uranotaenia.sapphirina",0,0
"Gvalley",2009,"Aedes.albopictus",0,0
"Gvalley",2009,"Aedes.atropalpus",0,0
"Gvalley",2009,"Aedes.canadensis",0,0
"Gvalley",2009,"Aedes.dorsalis",0,0
"Gvalley",2009,"Aedes.hendersoni",0,0
"Gvalley",2009,"Aedes.japonicus",0,0
"Gvalley",2009,"Aedes.nigromaculis",31,0.00879183210436756
"Gvalley",2009,"Aedes.sollicitans",392,0.111174134997164
"Gvalley",2009,"Aedes.stimulans",0,0
"Gvalley",2009,"Aedes.sticticus",0,0
"Gvalley",2009,"Aedes.triseriatus",0,0
"Gvalley",2009,"Aedes.trivittatus",69,0.0195689166193988
"Gvalley",2009,"Aedes.vexans",2577,0.730856494611458
"Gvalley",2009,"Aedes.vexans.nipponii",0,0
"Gvalley",2009,"Anopheles.barberi",0,0
"Gvalley",2009,"Anopheles.punctipennis",2,0.000567214974475326
"Gvalley",2009,"Anopheles.quadrimaculatus",0,0
"Gvalley",2009,"Anopheles.walkeri",1,0.000283607487237663
"Gvalley",2009,"Coquilletidia.perturbans",39,0.0110606920022689
"Gvalley",2009,"Culex.erraticus",2,0.000567214974475326
"Gvalley",2009,"Culex.pipiens.group",87,0.0246738513896767
"Gvalley",2009,"Culex.salinarius",0,0
"Gvalley",2009,"Culex.tarsalis",173,0.0490640952921157
"Gvalley",2009,"Culex.territans",1,0.000283607487237663
"Gvalley",2009,"Culiseta.impatiens",0,0
"Gvalley",2009,"Culiseta.inornata",137,0.0388542257515598
"Gvalley",2009,"Culiseta.minnesotae",0,0
"Gvalley",2009,"Orthopodomyia.alba",0,0
"Gvalley",2009,"Orthopodomyia.signifera",0,0
"Gvalley",2009,"Psorophora.ciliata",11,0.00311968235961429
"Gvalley",2009,"Psorophora.columbiae",3,0.000850822461712989
"Gvalley",2009,"Psorophora.cyanescens",0,0
"Gvalley",2009,"Psorophora.ferox",0,0
"Gvalley",2009,"Psorophora.horrida",0,0
"Gvalley",2009,"Psorophora.signipennis",0,0
"Gvalley",2009,"Uranotaenia.sapphirina",1,0.000283607487237663
"Gvalley",2010,"Aedes.albopictus",0,0
"Gvalley",2010,"Aedes.atropalpus",0,0
"Gvalley",2010,"Aedes.canadensis",0,0
"Gvalley",2010,"Aedes.dorsalis",4,0.000261643118785976
"Gvalley",2010,"Aedes.hendersoni",0,0
"Gvalley",2010,"Aedes.japonicus",0,0
"Gvalley",2010,"Aedes.nigromaculis",6,0.000392464678178964
"Gvalley",2010,"Aedes.sollicitans",2320,0.151753008895866
"Gvalley",2010,"Aedes.stimulans",0,0
"Gvalley",2010,"Aedes.sticticus",0,0
"Gvalley",2010,"Aedes.triseriatus",2,0.000130821559392988
"Gvalley",2010,"Aedes.trivittatus",231,0.0151098901098901
"Gvalley",2010,"Aedes.vexans",11100,0.726059654631083
"Gvalley",2010,"Aedes.vexans.nipponii",0,0
"Gvalley",2010,"Anopheles.barberi",0,0
"Gvalley",2010,"Anopheles.punctipennis",72,0.00470957613814757
"Gvalley",2010,"Anopheles.quadrimaculatus",25,0.00163526949241235
"Gvalley",2010,"Anopheles.walkeri",0,0
"Gvalley",2010,"Coquilletidia.perturbans",10,0.00065410779696494
"Gvalley",2010,"Culex.erraticus",0,0
"Gvalley",2010,"Culex.pipiens.group",146,0.00954997383568812
"Gvalley",2010,"Culex.salinarius",0,0
"Gvalley",2010,"Culex.tarsalis",281,0.0183804290947148
"Gvalley",2010,"Culex.territans",4,0.000261643118785976
"Gvalley",2010,"Culiseta.impatiens",0,0
"Gvalley",2010,"Culiseta.inornata",741,0.048469387755102
"Gvalley",2010,"Culiseta.minnesotae",0,0
"Gvalley",2010,"Orthopodomyia.alba",0,0
"Gvalley",2010,"Orthopodomyia.signifera",0,0
"Gvalley",2010,"Psorophora.ciliata",269,0.0175954997383569
"Gvalley",2010,"Psorophora.columbiae",72,0.00470957613814757
"Gvalley",2010,"Psorophora.cyanescens",0,0
"Gvalley",2010,"Psorophora.ferox",0,0
"Gvalley",2010,"Psorophora.horrida",0,0
"Gvalley",2010,"Psorophora.signipennis",0,0
"Gvalley",2010,"Uranotaenia.sapphirina",5,0.00032705389848247
"Gvalley",2011,"Aedes.albopictus",0,0
"Gvalley",2011,"Aedes.atropalpus",0,0
"Gvalley",2011,"Aedes.canadensis",0,0
"Gvalley",2011,"Aedes.dorsalis",0,0
"Gvalley",2011,"Aedes.hendersoni",0,0
"Gvalley",2011,"Aedes.japonicus",0,0
"Gvalley",2011,"Aedes.nigromaculis",19,0.00686168291802095
"Gvalley",2011,"Aedes.sollicitans",38,0.0137233658360419
"Gvalley",2011,"Aedes.stimulans",0,0
"Gvalley",2011,"Aedes.sticticus",9,0.00325027085590466
"Gvalley",2011,"Aedes.triseriatus",0,0
"Gvalley",2011,"Aedes.trivittatus",51,0.0184182015167931
"Gvalley",2011,"Aedes.vexans",1839,0.664138678223185
"Gvalley",2011,"Aedes.vexans.nipponii",0,0
"Gvalley",2011,"Anopheles.barberi",0,0
"Gvalley",2011,"Anopheles.punctipennis",15,0.00541711809317443
"Gvalley",2011,"Anopheles.quadrimaculatus",11,0.00397255326832792
"Gvalley",2011,"Anopheles.walkeri",2,0.000722282412423258
"Gvalley",2011,"Coquilletidia.perturbans",17,0.00613940050559769
"Gvalley",2011,"Culex.erraticus",1,0.000361141206211629
"Gvalley",2011,"Culex.pipiens.group",49,0.0176959191043698
"Gvalley",2011,"Culex.salinarius",0,0
"Gvalley",2011,"Culex.tarsalis",243,0.0877573131094258
"Gvalley",2011,"Culex.territans",2,0.000722282412423258
"Gvalley",2011,"Culiseta.impatiens",0,0
"Gvalley",2011,"Culiseta.inornata",449,0.162152401589021
"Gvalley",2011,"Culiseta.minnesotae",0,0
"Gvalley",2011,"Orthopodomyia.alba",0,0
"Gvalley",2011,"Orthopodomyia.signifera",0,0
"Gvalley",2011,"Psorophora.ciliata",16,0.00577825929938606
"Gvalley",2011,"Psorophora.columbiae",7,0.0025279884434814
"Gvalley",2011,"Psorophora.cyanescens",0,0
"Gvalley",2011,"Psorophora.ferox",0,0
"Gvalley",2011,"Psorophora.horrida",0,0
"Gvalley",2011,"Psorophora.signipennis",0,0
"Gvalley",2011,"Uranotaenia.sapphirina",1,0.000361141206211629
"Gvalley",2012,"Aedes.albopictus",0,0
"Gvalley",2012,"Aedes.atropalpus",0,0
"Gvalley",2012,"Aedes.canadensis",0,0
"Gvalley",2012,"Aedes.dorsalis",0,0
"Gvalley",2012,"Aedes.hendersoni",0,0
"Gvalley",2012,"Aedes.japonicus",0,0
"Gvalley",2012,"Aedes.nigromaculis",0,0
"Gvalley",2012,"Aedes.sollicitans",1,0.00520833333333333
"Gvalley",2012,"Aedes.stimulans",0,0
"Gvalley",2012,"Aedes.sticticus",0,0
"Gvalley",2012,"Aedes.triseriatus",0,0
"Gvalley",2012,"Aedes.trivittatus",0,0
"Gvalley",2012,"Aedes.vexans",36,0.1875
"Gvalley",2012,"Aedes.vexans.nipponii",0,0
"Gvalley",2012,"Anopheles.barberi",0,0
"Gvalley",2012,"Anopheles.punctipennis",5,0.0260416666666667
"Gvalley",2012,"Anopheles.quadrimaculatus",6,0.03125
"Gvalley",2012,"Anopheles.walkeri",0,0
"Gvalley",2012,"Coquilletidia.perturbans",0,0
"Gvalley",2012,"Culex.erraticus",0,0
"Gvalley",2012,"Culex.pipiens.group",15,0.078125
"Gvalley",2012,"Culex.salinarius",0,0
"Gvalley",2012,"Culex.tarsalis",21,0.109375
"Gvalley",2012,"Culex.territans",4,0.0208333333333333
"Gvalley",2012,"Culiseta.impatiens",0,0
"Gvalley",2012,"Culiseta.inornata",82,0.427083333333333
"Gvalley",2012,"Culiseta.minnesotae",0,0
"Gvalley",2012,"Orthopodomyia.alba",0,0
"Gvalley",2012,"Orthopodomyia.signifera",0,0
"Gvalley",2012,"Psorophora.ciliata",20,0.104166666666667
"Gvalley",2012,"Psorophora.columbiae",0,0
"Gvalley",2012,"Psorophora.cyanescens",0,0
"Gvalley",2012,"Psorophora.ferox",0,0
"Gvalley",2012,"Psorophora.horrida",1,0.00520833333333333
"Gvalley",2012,"Psorophora.signipennis",0,0
"Gvalley",2012,"Uranotaenia.sapphirina",1,0.00520833333333333
